,officialnamestate,month_year,TemperatureMean
2445,Tasmania,2017-10,11.549027124802867
2446,Tasmania,2017-11,14.507801776777779
2447,Tasmania,2017-12,14.916282575576037
2448,Tasmania,2018-01,16.67657231577061
2449,Tasmania,2018-02,15.456466661564626
2450,Tasmania,2018-03,14.238254149718383
2451,Tasmania,2018-04,12.265223569761904
2452,Tasmania,2018-05,10.09735234652944
2453,Tasmania,2018-06,8.25442989179418
2454,Tasmania,2018-07,7.822016328144393
2455,Tasmania,2018-08,7.433598923071684
2456,Tasmania,2018-09,8.679912717303175
2457,Tasmania,2018-10,11.119562814802867
2458,Tasmania,2018-11,12.432250668719576
2459,Tasmania,2018-12,15.453416697798259
2460,Tasmania,2019-01,17.263201870967745
2461,Tasmania,2019-02,15.44259435249433
2462,Tasmania,2019-03,14.737537287352792
2463,Tasmania,2019-04,12.23920943711111
2464,Tasmania,2019-05,10.224935974183307
2465,Tasmania,2019-06,8.333612003801905
2466,Tasmania,2019-07,8.12284943706554
2467,Tasmania,2019-08,7.410460357112135
2468,Tasmania,2019-09,8.865851847952381
2469,Tasmania,2019-10,10.675399997603687
2470,Tasmania,2019-11,11.045251102873015
2471,Tasmania,2019-12,13.647851539569892
2472,Tasmania,2020-01,15.827373400460829
2473,Tasmania,2020-02,14.469615079474549
2474,Tasmania,2020-03,13.42446550921659
2475,Tasmania,2020-04,11.405481480555556
2476,Tasmania,2020-05,9.718064052048131
2477,Tasmania,2020-06,8.243082899612169
2478,Tasmania,2020-07,7.435567039676395
2479,Tasmania,2020-08,7.417990446381977
2480,Tasmania,2020-09,9.373377232767195
2481,Tasmania,2020-10,10.282575924429084
2482,Tasmania,2020-11,13.753634034624337
2483,Tasmania,2020-12,12.972504855555556
2484,Tasmania,2021-01,15.070343669994879
2485,Tasmania,2021-02,15.132459945408163
2486,Tasmania,2021-03,13.94424065483871
2487,Tasmania,2021-04,11.84399889875979
2488,Tasmania,2021-05,9.711331889124423
2489,Tasmania,2021-06,9.234238108386243
2490,Tasmania,2021-07,7.832993007429596
2491,Tasmania,2021-08,8.413590155515617
2492,Tasmania,2021-09,8.936555139626455
2493,Tasmania,2021-10,10.286592152933949
2494,Tasmania,2021-11,11.775355837433862
2495,Tasmania,2021-12,13.916082043830004
2496,Tasmania,2022-01,16.92323238044035
2497,Tasmania,2022-02,15.717323878684807
2498,Tasmania,2022-03,15.080010379774706
2499,Tasmania,2022-04,12.988350741428572
2500,Tasmania,2022-05,10.062723986210958
2501,Tasmania,2022-06,7.913822530894815
2502,Tasmania,2022-07,7.422534739729646
2503,Tasmania,2022-08,8.53197534332463
2504,Tasmania,2022-09,8.989213860129631
2505,Tasmania,2022-10,10.682596190479263
2506,Tasmania,2022-11,11.40000970524656
2507,Tasmania,2022-12,13.524896486328727
2508,Tasmania,2023-01,16.186326540552994
2509,Tasmania,2023-02,15.522564111451247
2510,Tasmania,2023-03,13.620974105529953
2511,Tasmania,2023-04,12.309221546574074
2512,Tasmania,2023-05,9.46631779966206
2513,Tasmania,2023-06,8.7848234116409
2514,Tasmania,2023-07,9.225718936620584
2515,Tasmania,2023-08,8.84825904094895
2516,Tasmania,2023-09,10.363544753102646
2517,Tasmania,2023-10,10.302148371003584
2518,Tasmania,2023-11,13.030902573862434
2519,Tasmania,2023-12,14.582978094009215
2520,Victoria,2010-01,20.825712793371146
2521,Victoria,2010-02,21.370211794740975
2522,Victoria,2010-03,18.360811531832685
2523,Victoria,2010-04,15.43025912043956
2524,Victoria,2010-05,11.336341047775612
2525,Victoria,2010-06,8.526452277845
2526,Victoria,2010-07,8.05534029735631
2527,Victoria,2010-08,7.936275331650832
2528,Victoria,2010-09,9.71062848480403
2529,Victoria,2010-10,13.131018621986884
2530,Victoria,2010-11,15.964642518498168
2531,Victoria,2010-12,17.214424671534918
2532,Victoria,2011-01,20.345378906770648
2533,Victoria,2011-02,18.906262118916796
2534,Victoria,2011-03,16.428551991261966
2535,Victoria,2011-04,13.626779650824174
2536,Victoria,2011-05,9.951864505252924
2537,Victoria,2011-06,8.988136881960806
2538,Victoria,2011-07,8.147817854293459
2539,Victoria,2011-08,9.94153793781815
2540,Victoria,2011-09,11.318185333087069
2541,Victoria,2011-10,13.64246844921659
2542,Victoria,2011-11,17.165328163901098
2543,Victoria,2011-12,18.223395341935486
2544,Victoria,2012-01,20.729298999964552
2545,Victoria,2012-02,19.944821241076166
2546,Victoria,2012-03,16.617050806469337
2547,Victoria,2012-04,14.665428155053297
2548,Victoria,2012-05,10.611667091978022
2549,Victoria,2012-06,8.445643749361356
2550,Victoria,2012-07,8.100602766987416
2551,Victoria,2012-08,8.427215660329137
2552,Victoria,2012-09,11.129316668498168
2553,Victoria,2012-10,13.262892291150301
2554,Victoria,2012-11,17.322092165421246
2555,Victoria,2012-12,18.63291474200638
2556,Victoria,2013-01,20.941995056540236
2557,Victoria,2013-02,21.505644796703294
2558,Victoria,2013-03,19.46807735778093
2559,Victoria,2013-04,14.781785739871795
2560,Victoria,2013-05,11.32066066266838
2561,Victoria,2013-06,8.846287447730768
2562,Victoria,2013-07,8.92098413241776
2563,Victoria,2013-08,9.639054703591457
2564,Victoria,2013-09,12.69434605365055
2565,Victoria,2013-10,12.9126973112017
2566,Victoria,2013-11,15.06795524441392
2567,Victoria,2013-12,18.58869355719603
2568,Victoria,2014-01,21.75459736274371
2569,Victoria,2014-02,21.085694121134225
2570,Victoria,2014-03,18.440010317901454
2571,Victoria,2014-04,14.621696478388278
2572,Victoria,2014-05,12.601062112585963
2573,Victoria,2014-06,9.770040507256411
2574,Victoria,2014-07,8.35493152967671
2575,Victoria,2014-08,8.78761424302365
2576,Victoria,2014-09,11.4666552807674
2577,Victoria,2014-10,15.020098270848989
2578,Victoria,2014-11,17.095503719139195
2579,Victoria,2014-12,18.639577180414747
2580,Victoria,2015-01,19.838812841191068
2581,Victoria,2015-02,21.25648739393642
2582,Victoria,2015-03,16.772755436866362
2583,Victoria,2015-04,13.245669688148352
2584,Victoria,2015-05,10.966262477426445
2585,Victoria,2015-06,8.567927395988278
2586,Victoria,2015-07,7.437947681819745
2587,Victoria,2015-08,8.337973893610954
2588,Victoria,2015-09,10.623959914434066
2589,Victoria,2015-10,17.325570259801488
2590,Victoria,2015-11,17.013180749761904
2591,Victoria,2015-12,21.09339123489897
2592,Victoria,2016-01,20.740649880857852
2593,Victoria,2016-02,20.43120890083365
2594,Victoria,2016-03,19.71779819023396
2595,Victoria,2016-04,15.852854899835165
2596,Victoria,2016-05,12.25205836608472
2597,Victoria,2016-06,8.817175723750548
2598,Victoria,2016-07,8.874708058504254
2599,Victoria,2016-08,9.059329339677916
2600,Victoria,2016-09,10.576222959375036
2601,Victoria,2016-10,11.918722439952145
2602,Victoria,2016-11,15.161927712399267
2603,Victoria,2016-12,19.12105575340305
2604,Victoria,2017-01,20.54789348564339
2605,Victoria,2017-02,19.198407888638148
2606,Victoria,2017-03,19.802059029103155
2607,Victoria,2017-04,14.360668856923077
2608,Victoria,2017-05,10.634139091985643
2609,Victoria,2017-06,7.912346586830036
2610,Victoria,2017-07,7.730604980756647
2611,Victoria,2017-08,8.097029029543407
2612,Victoria,2017-09,10.425636044992308
2613,Victoria,2017-10,14.043616012626728
2614,Victoria,2017-11,18.238916740900365
2615,Victoria,2017-12,18.68348774094293
2616,Victoria,2018-01,21.68789444234314
2617,Victoria,2018-02,20.57312213906986
2618,Victoria,2018-03,18.077608092236797
2619,Victoria,2018-04,15.979831712688645
2620,Victoria,2018-05,11.478083323859801
2621,Victoria,2018-06,8.257412982458058
2622,Victoria,2018-07,8.22008860300897
2623,Victoria,2018-08,8.406106416405708
2624,Victoria,2018-09,10.165163683212455
2625,Victoria,2018-10,14.507567922066643
2626,Victoria,2018-11,15.66784415507326
2627,Victoria,2018-12,20.119217529315847
2628,Victoria,2019-01,22.92793157713577
2629,Victoria,2019-02,19.996398556259813
2630,Victoria,2019-03,18.417710602375045
2631,Victoria,2019-04,15.258744260366301
2632,Victoria,2019-05,11.228692961573556
2633,Victoria,2019-06,8.702992198829303
2634,Victoria,2019-07,8.977320814622297
2635,Victoria,2019-08,8.111193990662532
2636,Victoria,2019-09,10.353808728906392
2637,Victoria,2019-10,14.184113640233958
2638,Victoria,2019-11,14.822035628172161
2639,Victoria,2019-12,19.599565830450196
2640,Victoria,2020-01,20.356724185572492
2641,Victoria,2020-02,18.959282150303146
2642,Victoria,2020-03,16.942979793335695
2643,Victoria,2020-04,13.261366346479853
2644,Victoria,2020-05,10.022810013635235
2645,Victoria,2020-06,8.375470448549269
2646,Victoria,2020-07,8.067926622083835
2647,Victoria,2020-08,8.378694085824353
2648,Victoria,2020-09,11.545510130131502
2649,Victoria,2020-10,13.432166916503013
2650,Victoria,2020-11,18.141388886117216
2651,Victoria,2020-12,16.97972320431762
2652,Victoria,2021-01,19.545660950744416
2653,Victoria,2021-02,18.66945461461931
2654,Victoria,2021-03,16.542946927827014
2655,Victoria,2021-04,13.82317687290879
2656,Victoria,2021-05,10.957331232573555
2657,Victoria,2021-06,9.29359735088077
2658,Victoria,2021-07,7.96711094209376
2659,Victoria,2021-08,9.46499694799486
2660,Victoria,2021-09,11.206105368321246
2661,Victoria,2021-10,12.26239408227563
2662,Victoria,2021-11,14.744421147820512
2663,Victoria,2021-12,18.15170787770294
2664,Victoria,2022-01,21.99862646144984
2665,Victoria,2022-02,19.549892300981163
2666,Victoria,2022-03,17.953051950496278
2667,Victoria,2022-04,15.148046372087913
2668,Victoria,2022-05,10.8522776140553
2669,Victoria,2022-06,8.491671232513736
2670,Victoria,2022-07,7.774968303957994
2671,Victoria,2022-08,9.205112016760014
2672,Victoria,2022-09,10.261141622967033
2673,Victoria,2022-10,12.874513742658634
2674,Victoria,2022-11,13.669693596214286
2675,Victoria,2022-12,17.07310652812655
2676,Victoria,2023-01,20.154756069797944
2677,Victoria,2023-02,19.199504746302985
2678,Victoria,2023-03,17.17012774406239
2679,Victoria,2023-04,13.723941139870329
2680,Victoria,2023-05,10.1652303180771
2681,Victoria,2023-06,9.42458599170784
2682,Victoria,2023-07,8.791213649344913
2683,Victoria,2023-08,9.561649663915277
2684,Victoria,2023-09,12.623093687496336
2685,Victoria,2023-10,12.846242900788727
2686,Victoria,2023-11,16.4753903296337
2687,Victoria,2023-12,18.326330481761786
2688,Western Australia,2010-01,26.702412784489756
2689,Western Australia,2010-02,26.814547195417788
2690,Western Australia,2010-03,24.749617447352406
2691,Western Australia,2010-04,21.02045276865828
2692,Western Australia,2010-05,16.79033520546764
2693,Western Australia,2010-06,14.052292806257862
2694,Western Australia,2010-07,12.644775945891661
2695,Western Australia,2010-08,13.786288355558936
2696,Western Australia,2010-09,15.825108364423482
2697,Western Australia,2010-10,19.672229969669303
2698,Western Australia,2010-11,23.451033671016773
2699,Western Australia,2010-12,23.72036180077095
2700,Western Australia,2011-01,26.348427008267397
2701,Western Australia,2011-02,25.016190867250675
2702,Western Australia,2011-03,23.83506160676608
2703,Western Australia,2011-04,21.295333523637318
2704,Western Australia,2011-05,16.826546062132277
2705,Western Australia,2011-06,14.319909863113207
2706,Western Australia,2011-07,13.44526837023737
2707,Western Australia,2011-08,14.87243940799351
2708,Western Australia,2011-09,15.888609196813418
2709,Western Australia,2011-10,19.134675669811323
2710,Western Australia,2011-11,21.290500604350104
2711,Western Australia,2011-12,24.27371271906066
2712,Western Australia,2012-01,25.60613437040982
2713,Western Australia,2012-02,25.25549995342659
2714,Western Australia,2012-03,23.3482036160986
2715,Western Australia,2012-04,21.13845503967505
2716,Western Australia,2012-05,17.26696247976263
2717,Western Australia,2012-06,14.261280190691826
2718,Western Australia,2012-07,12.670238773392168
2719,Western Australia,2012-08,14.88004151599716
2720,Western Australia,2012-09,16.85322834191824
2721,Western Australia,2012-10,20.62057227946845
2722,Western Australia,2012-11,21.492126417610063
2723,Western Australia,2012-12,25.242904860975855
2724,Western Australia,2013-01,26.374303639429904
2725,Western Australia,2013-02,26.88801113095238
2726,Western Australia,2013-03,22.70717073615338
2727,Western Australia,2013-04,22.749185512683436
2728,Western Australia,2013-05,16.642945802170825
2729,Western Australia,2013-06,13.828429686362682
2730,Western Australia,2013-07,13.07457325148103
2731,Western Australia,2013-08,15.28839726970988
2732,Western Australia,2013-09,16.476990582379457
2733,Western Australia,2013-10,19.953502802444714
2734,Western Australia,2013-11,22.983385823008383
2735,Western Australia,2013-12,24.811837215814567
2736,Western Australia,2014-01,26.056881005173462
2737,Western Australia,2014-02,25.521152351078165
2738,Western Australia,2014-03,24.728590944410634
2739,Western Australia,2014-04,21.011578059014674
2740,Western Australia,2014-05,17.150837870004057
2741,Western Australia,2014-06,14.0437282118239
2742,Western Australia,2014-07,13.253304136366403
2743,Western Australia,2014-08,15.961025888750255
2744,Western Australia,2014-09,17.82596921629979
2745,Western Australia,2014-10,20.550233465256643
2746,Western Australia,2014-11,22.091320165985326
2747,Western Australia,2014-12,23.884162570805437
2748,Western Australia,2015-01,26.480342511057007
2749,Western Australia,2015-02,27.405314193115455
2750,Western Australia,2015-03,22.845221894552648
2751,Western Australia,2015-04,19.373136853197064
2752,Western Australia,2015-05,15.84530809814364
2753,Western Australia,2015-06,15.196453571289307
2754,Western Australia,2015-07,13.617654166504364
2755,Western Australia,2015-08,14.304432237350374
2756,Western Australia,2015-09,17.13762999856394
2757,Western Australia,2015-10,22.15784150294177
2758,Western Australia,2015-11,23.349605455922433
2759,Western Australia,2015-12,24.374900219314263
2760,Western Australia,2016-01,25.232501480726313
2761,Western Australia,2016-02,25.622283201637387
2762,Western Australia,2016-03,24.097768893386082
2763,Western Australia,2016-04,20.7642885716457
2764,Western Australia,2016-05,16.284243270947456
2765,Western Australia,2016-06,13.542926975251572
2766,Western Australia,2016-07,12.529841165743559
2767,Western Australia,2016-08,13.143263651359302
2768,Western Australia,2016-09,14.353775827442348
2769,Western Australia,2016-10,18.316762761077296
2770,Western Australia,2016-11,22.533937654140463
2771,Western Australia,2016-12,23.54174933881112
2772,Western Australia,2017-01,24.96579243690404
2773,Western Australia,2017-02,23.572782985119048
2774,Western Australia,2017-03,23.01541331674782
2775,Western Australia,2017-04,20.314319718343814
2776,Western Australia,2017-05,16.990641146733616
2777,Western Australia,2017-06,14.842798930010481
2778,Western Australia,2017-07,13.364302550628931
2779,Western Australia,2017-08,14.31008601938527
2780,Western Australia,2017-09,16.3436761533543
2781,Western Australia,2017-10,19.090185525005072
2782,Western Australia,2017-11,22.733241150262053
2783,Western Australia,2017-12,24.203930472053155
2784,Western Australia,2018-01,24.871092923361736
2785,Western Australia,2018-02,24.105046099225067
2786,Western Australia,2018-03,24.44413895354027
2787,Western Australia,2018-04,21.307628582180293
2788,Western Australia,2018-05,17.431824061067154
2789,Western Australia,2018-06,13.915759483815515
2790,Western Australia,2018-07,13.971391336285249
2791,Western Australia,2018-08,13.15325081860418
2792,Western Australia,2018-09,16.189656237023062
2793,Western Australia,2018-10,19.162127304828566
2794,Western Australia,2018-11,20.73099468128931
2795,Western Australia,2018-12,24.436456267752078
2796,Western Australia,2019-01,25.714886018867922
2797,Western Australia,2019-02,25.918106222091197
2798,Western Australia,2019-03,24.427668162101845
2799,Western Australia,2019-04,20.30235058196017
2800,Western Australia,2019-05,16.398022203012783
2801,Western Australia,2019-06,14.048839489297693
2802,Western Australia,2019-07,13.7976677952323
2803,Western Australia,2019-08,14.569575976232503
2804,Western Australia,2019-09,17.919165554748428
2805,Western Australia,2019-10,20.621547517143437
2806,Western Australia,2019-11,23.28020414528302
2807,Western Australia,2019-12,27.324963708561572
2808,Western Australia,2020-01,25.33651314688578
2809,Western Australia,2020-02,25.805288792452828
2810,Western Australia,2020-03,23.717380195425033
2811,Western Australia,2020-04,21.61280177431866
2812,Western Australia,2020-05,16.347382290829785
2813,Western Australia,2020-06,15.533927291551365
2814,Western Australia,2020-07,14.267252365702982
2815,Western Australia,2020-08,14.625018469669305
2816,Western Australia,2020-09,17.49301490841719
2817,Western Australia,2020-10,19.995256267194158
2818,Western Australia,2020-11,21.390141915303985
2819,Western Australia,2020-12,24.39833896906066
2820,Western Australia,2021-01,25.700527561574358
2821,Western Australia,2021-02,23.572703186657684
2822,Western Australia,2021-03,23.85739739287888
2823,Western Australia,2021-04,21.27629646687631
2824,Western Australia,2021-05,17.235403013177116
2825,Western Australia,2021-06,13.134355740702306
2826,Western Australia,2021-07,13.827092507171841
2827,Western Australia,2021-08,14.509739861067155
2828,Western Australia,2021-09,16.312075020062892
2829,Western Australia,2021-10,17.674326788679245
2830,Western Australia,2021-11,20.661771674633126
2831,Western Australia,2021-12,25.333479220024348
2832,Western Australia,2022-01,26.498627869344695
2833,Western Australia,2022-02,26.39020632957098
2834,Western Australia,2022-03,24.163848599158044
2835,Western Australia,2022-04,19.81580403495807
2836,Western Australia,2022-05,16.848894817508622
2837,Western Australia,2022-06,14.464561010901468
2838,Western Australia,2022-07,13.515013279133699
2839,Western Australia,2022-08,13.635635482531953
2840,Western Australia,2022-09,15.957681215356393
2841,Western Australia,2022-10,17.291761423787786
2842,Western Australia,2022-11,20.07403909114256
2843,Western Australia,2022-12,23.880934553864883
2844,Western Australia,2023-01,25.178554905508218
2845,Western Australia,2023-02,25.86292293216532
2846,Western Australia,2023-03,23.948200543264353
2847,Western Australia,2023-04,18.537175235220126
2848,Western Australia,2023-05,16.713632822306757
2849,Western Australia,2023-06,12.485660118983228
2850,Western Australia,2023-07,13.101639402343276
2851,Western Australia,2023-08,15.663574931933455
2852,Western Australia,2023-09,18.762332253825996
2853,Western Australia,2023-10,21.442503839926964
2854,Western Australia,2023-11,23.71222524255765
2855,Western Australia,2023-12,25.03193393497667
